Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
2000-05-30,340.75,345.85,337.1,343.8,343.7,5690548,311.541,,339.45,4.350000000000023,0.012814847547503394,11805354.0,-6114806.0,-0.5179688808992937
2000-05-31,351.0,356.8,342.1,343.9,343.3,8452065,313.684,,343.8,0.0999999999999659,0.00029086678301326607,5690548.0,2761517.0,0.4852813823905888
2000-06-01,342.1,345.9,336.15,339.2,339.2,5381385,315.77099999999996,,343.9,-4.699999999999989,-0.013666763594068043,8452065.0,-3070680.0,-0.36330529876426654
2000-06-02,343.0,346.0,334.1,337.45,335.9,5846405,317.762,,339.2,-1.75,-0.00515919811320753,5381385.0,465020.0,0.08641269858967537
2000-06-05,337.7,351.85,336.4,339.2,338.95,10843536,319.678,,337.45,1.75,0.005185953474588834,5846405.0,4997131.0,0.8547356879997194
2000-06-06,338.0,342.85,336.1,338.8,338.4,3919322,321.635,,339.2,-0.39999999999997726,-0.001179245283018826,10843536.0,-6924214.0,-0.6385568323838275
2000-06-07,339.9,344.4,336.25,337.95,337.75,3752088,323.582,,338.8,-0.8500000000000227,-0.002508854781582137,3919322.0,-167234.0,-0.04266911470912571
2000-06-08,339.9,345.0,338.25,340.85,340.0,4600458,325.202,,337.95,2.900000000000034,0.008581151057848846,3752088.0,848370.0,0.22610610412122534
2000-06-09,341.9,352.7,339.05,341.2,339.7,12293372,326.413,,340.85,0.3499999999999659,0.0010268446530730113,4600458.0,7692914.0,1.672206115130276
2000-06-12,342.4,345.7,338.55,339.4,340.1,4122051,327.775,,341.2,-1.8000000000000114,-0.005275498241500642,12293372.0,-8171321.0,-0.6646932184269703
2000-06-13,339.0,346.45,337.05,338.5,338.45,6836937,328.685,,339.4,-0.8999999999999773,-0.0026517383618148704,4122051.0,2714886.0,0.6586250388459531
2000-06-14,346.5,346.5,336.1,337.35,337.85,4483842,329.10299999999995,,338.5,-1.1499999999999773,-0.003397341211225924,6836937.0,-2353095.0,-0.34417386031200814
2000-06-15,341.0,341.0,327.5,331.45,330.0,6077043,329.16,,337.35,-5.900000000000034,-0.01748925448347427,4483842.0,1593201.0,0.35532050415692606
2000-06-16,329.55,335.85,329.0,332.25,332.9,4558790,329.75800000000004,,331.45,0.8000000000000114,0.002413637049328843,6077043.0,-1518253.0,-0.24983417099401795
2000-06-19,333.75,336.0,330.2,331.35,331.5,3102806,330.34,,332.25,-0.8999999999999773,-0.0027088036117380865,4558790.0,-1455984.0,-0.3193794844684664
2000-06-20,333.5,334.0,328.55,330.3,330.35,4148234,330.423,,331.35,-1.0500000000000114,-0.0031688546853780863,3102806.0,1045428.0,0.3369298628402806
2000-06-21,334.0,334.0,328.25,329.15,328.6,2071279,329.961,,330.3,-1.150000000000034,-0.0034816833181956497,4148234.0,-2076955.0,-0.5006841465548955
2000-06-22,330.35,349.8,323.25,345.0,349.5,19142742,329.57,,329.15,15.850000000000023,0.04815433692845206,2071279.0,17071463.0,8.241991059630307
2000-06-23,346.1,354.65,335.0,337.75,336.0,15997583,329.25,,345.0,-7.25,-0.021014492753623215,19142742.0,-3145159.0,-0.16430033900054652
2000-06-26,335.0,335.6,328.25,331.15,330.5,3465048,329.11400000000003,,337.75,-6.600000000000023,-0.019541080680977152,15997583.0,-12532535.0,-0.783401780131411
2000-06-27,331.35,339.9,330.1,334.5,334.2,7636206,329.585,,331.15,3.3500000000000227,0.010116261512909563,3465048.0,4171158.0,1.2037807268470742
2000-06-28,335.0,336.95,332.5,333.75,332.5,1744726,330.292,,334.5,-0.75,-0.0022421524663677195,7636206.0,-5891480.0,-0.7715192596951942
2000-06-29,335.35,345.7,334.9,342.25,340.0,7618018,331.13599999999997,,333.75,8.5,0.025468164794007597,1744726.0,5873292.0,3.366311959585631
2000-06-30,344.0,344.7,336.0,340.8,342.0,6345573,331.655,,342.25,-1.4499999999999886,-0.004236669101533974,7618018.0,-1272445.0,-0.1670309783988434
2000-07-03,338.0,351.95,338.0,348.15,347.5,9853239,331.86300000000006,,340.8,7.349999999999966,0.021566901408450523,6345573.0,3507666.0,0.5527737211438588
2000-07-04,348.6,349.6,344.05,345.4,344.25,5380769,332.032,,348.15,-2.75,-0.00789889415481837,9853239.0,-4472470.0,-0.45390860812368405
2000-07-05,349.0,360.35,346.6,354.15,353.1,13560315,332.474,,345.4,8.75,0.02533294730746971,5380769.0,8179546.0,1.520144425452942
2000-07-06,351.0,364.9,350.0,362.35,363.5,14329060,332.56199999999995,,354.15,8.200000000000045,0.023154030777919,13560315.0,768745.0,0.0566907922124229
2000-07-07,364.4,365.9,360.0,361.2,362.0,7969212,332.87300000000005,,362.35,-1.150000000000034,-0.0031737270594729416,14329060.0,-6359848.0,-0.44384265262341005
2000-07-10,363.0,371.0,358.65,368.5,367.6,9419083,333.342,,361.2,7.300000000000011,0.020210409745293534,7969212.0,1449871.0,0.1819340481844378
2000-07-11,369.9,377.7,366.55,375.95,375.55,12140871,334.27799999999996,,368.5,7.449999999999989,0.020217096336499374,9419083.0,2721788.0,0.28896528462484095
2000-07-12,374.1,375.75,368.0,370.05,369.0,5052490,335.119,,375.95,-5.899999999999977,-0.01569357627344059,12140871.0,-7088381.0,-0.583844519886588
2000-07-13,370.8,373.8,363.0,365.75,366.65,5945560,335.69,,370.05,-4.300000000000011,-0.011620051344412907,5052490.0,893070.0,0.17675839041739816
2000-07-14,366.25,370.45,359.6,361.2,361.1,6403575,336.207,,365.75,-4.550000000000011,-0.012440191387559807,5945560.0,458015.0,0.07703479571310345
2000-07-17,362.9,364.9,357.5,363.3,361.05,6151343,336.99300000000005,,361.2,2.1000000000000227,0.005813953488372103,6403575.0,-252232.0,-0.0393892474125781
2000-07-18,361.5,363.0,356.3,358.15,358.0,3720569,337.58899999999994,,363.3,-5.150000000000034,-0.014175612441508445,6151343.0,-2430774.0,-0.3951615118844779
2000-07-19,358.5,362.5,352.5,354.1,354.25,4178056,338.166,,358.15,-4.0499999999999545,-0.011308111126622777,3720569.0,457487.0,0.12296156851277318
2000-07-20,352.9,360.8,347.0,357.6,358.5,8901351,338.98299999999995,,354.1,3.5,0.009884213499011585,4178056.0,4723295.0,1.130500644318793
2000-07-21,357.0,357.0,342.25,343.9,343.05,10264940,339.543,,357.6,-13.700000000000045,-0.038310961968680224,8901351.0,1363589.0,0.15318899344605108
2000-07-24,341.05,341.05,324.15,326.5,325.5,6016447,339.68300000000005,,343.9,-17.399999999999977,-0.05059610351846455,10264940.0,-4248493.0,-0.41388386098701013
2000-07-25,322.55,336.45,320.2,333.9,336.05,6604953,340.013,,326.5,7.399999999999977,0.022664624808575784,6016447.0,588506.0,0.09781620281870684
2000-07-26,339.0,339.0,324.0,325.6,324.65,3880880,340.148,,333.9,-8.299999999999955,-0.024857741838873793,6604953.0,-2724073.0,-0.41242882424750027
2000-07-27,326.0,350.8,322.1,344.05,350.0,8614501,340.827,,325.6,18.44999999999999,0.05666461916461918,3880880.0,4733621.0,1.2197287728556412
2000-07-28,348.0,350.0,339.2,340.45,340.05,5985200,341.324,,344.05,-3.6000000000000227,-0.0104635954076443,8614501.0,-2629301.0,-0.3052180271381941
2000-07-31,338.0,340.9,335.5,336.8,337.6,2006533,341.811,,340.45,-3.6499999999999773,-0.010721104420619687,5985200.0,-3978667.0,-0.6647508855176101
2000-08-01,336.0,341.9,335.6,338.5,337.4,3732876,342.286,,336.8,1.6999999999999886,0.005047505938242214,2006533.0,1726343.0,0.8603611303676542
2000-08-02,337.4,339.7,336.0,339.0,338.75,1456348,342.811,,338.5,0.5,0.001477104874446189,3732876.0,-2276528.0,-0.6098589934409822
2000-08-03,339.8,343.75,336.3,337.65,336.3,3333675,343.30799999999994,,339.0,-1.3500000000000227,-0.0039823008849557695,1456348.0,1877327.0,1.289064838898395
2000-08-04,338.5,338.75,329.15,330.1,329.95,3271743,343.58099999999996,,337.65,-7.5499999999999545,-0.02236043240041452,3333675.0,-61932.0,-0.018577695786181958
2000-08-07,329.0,332.0,324.15,330.25,330.5,2471284,343.397,,330.1,0.14999999999997726,0.0004544077552255388,3271743.0,-800459.0,-0.24465827542077723
2000-08-08,331.65,333.35,329.5,330.85,331.25,2252594,343.138,,330.25,0.6000000000000227,0.0018168054504164033,2471284.0,-218690.0,-0.08849245979013343
2000-08-09,333.0,338.0,331.15,333.7,332.6,2395016,342.934,,330.85,2.849999999999966,0.008614175608281593,2252594.0,142422.0,0.06322577437389953
2000-08-10,332.0,335.75,328.15,329.55,328.35,1700036,342.741,,333.7,-4.149999999999977,-0.012436320047947147,2395016.0,-694980.0,-0.29017760215380606
2000-08-11,329.5,332.0,327.7,329.25,329.5,1951207,342.577,,329.55,-0.30000000000001137,-0.000910332271279013,1700036.0,251171.0,0.14774451835137614
2000-08-14,329.0,331.85,322.3,329.35,330.05,2652282,342.38,,329.25,0.10000000000002274,0.0003037205770690665,1951207.0,701075.0,0.3593032415320363
2000-08-16,331.9,340.8,330.25,337.4,337.3,4819689,342.352,,329.35,8.049999999999955,0.02444208289054184,2652282.0,2167407.0,0.8171857291193019
2000-08-17,339.0,345.4,335.5,337.75,337.5,6151601,342.34799999999996,,337.4,0.35000000000002274,0.0010373443983402453,4819689.0,1331912.0,0.27634812121694985
2000-08-18,337.05,339.85,335.65,336.95,336.5,1834008,342.27,,337.75,-0.8000000000000114,-0.002368615840118493,6151601.0,-4317593.0,-0.7018649291460873
2000-08-21,336.2,338.9,335.1,336.5,337.0,1448300,342.176,,336.95,-0.44999999999998863,-0.0013355097195428822,1834008.0,-385708.0,-0.21030878818413
2000-08-22,338.5,342.25,336.7,338.3,338.25,2848531,342.154,,336.5,1.8000000000000114,0.005349182763744409,1448300.0,1400231.0,0.9668100531657806
2000-08-23,341.7,346.0,338.55,339.55,339.5,5423766,342.175,,338.3,1.25,0.003694945314809406,2848531.0,2575235.0,0.904057214051734
